product	purchases
4710839000787	7
4710839000800	7
4710844920094	26
4710844940016	7
4710844940023	19
4710844960540	18
4710844960557	34
4710844960564	18
4710852001013	253
4710852001020	155
4710852001037	81
4710852001044	77
4710852001051	105
4710852001068	123
4710852001075	38
4710852001457	54
4710852001549	39
4710852001556	74
4710852001686	93
4710852001693	43
4710852003000	119
4710852600698	64
4710852600766	64
4710852600803	25
4710852600810	38
4710852600827	54
4710852600834	31
4710852888867	104
4710852888874	104
4710854078136	3
4710857000011	57
4710857000028	222
4710857000035	100
4710857000042	110
4710857000059	298
4710857000066	108
4710857000073	56
4710857000165	49
4710857000172	49
4710857000196	49
4710857000202	74
4710857472511	13
4710857472535	20
4710857472634	663
4710857472665	71
4710857472689	61
4710861100011	134
4710861100028	117
4710861700020	81
4710861700259	79
4710862806011	44
4710862806295	14
4710866000507	229
4710867123526	20
4710868501019	171
4710868501026	117
4710868501057	148
4710868501361	90
4710868501583	44
4710868501590	148
4710868501606	137
4710868502160	24
4710868503105	41
4710868503181	54
4710868503198	93
4710868503204	90
4710868503815	9
4710868505208	7
4710868505277	5
4710868506168	4
4710868506175	40
4710868506182	32
4710868506199	29
4710868506885	71
4710868509060	15
4710868509237	13
4710868512299	3
4710868512305	5
4710871000165	658
4710871000189	17
4710871000202	13
4710871000295	38
4710871000356	88
4710879095132	10
4710879096016	19
4710879096085	24
4710879097013	10
4710879097112	11
4710883000023	39
4710883000061	222
4710883000092	149
4710883000108	109
4710883000146	42
4710883000221	55
4710883100082	26
4710883100181	39
4710885212103	10
4710885214503	2
4710885311103	4
4710885332108	2
4710885332207	5
4710885332603	7
4710885333129	1
4710885646205	66
4710885671801	21
4710885672808	29
4710885674802	102
4710892100028	146
4710892111024	60
4710892201275	187
4710892632017	543
4710894900916	19
4710905340113	145
4710908110119	1
4710908110232	844
4710908110362	397
4710908111116	735
4710908114117	126
4710908120019	825
4710908131114	19
4710908131534	1143
4710908131589	1680
4710908131824	737
4710931100040	44
4710931100088	19
4710931200047	11
4710931300082	23
4710931300099	30
4710931300112	25
4710931300129	9
4710931300136	22
4710931400027	3
4710931500017	14
4710931500062	34
4710931600113	7
4710931600120	24
4710931600137	15
4710931600144	20
4710931600151	13
4710931600168	35
4710931600175	31
4710931600182	14
4710932000011	41
4710932000028	1
4710932000042	33
4710932000134	91
4710932000219	1
4710932000462	2
4710932000486	15
4710932000820	55
4710932001452	14
4710934900623	21
4710934900647	11
4710934900661	14
4710934900685	28
4710938237220	119
4710941500069	12
4710943100113	64
4710943100137	27
4710943100267	56
4710943100311	164
4710943100328	204
4710943100335	314
4710943100403	90
4710943100410	273
4710943100427	259
4710943100700	20
4710943100724	46
4710943100731	35
4710943100847	64
4710943100939	9
4710943100953	68
4710943100977	169
4710943100984	146
4710943100991	65
4710943101011	22
4710943101035	107
4710943101042	25
4710943101059	20
4710943101097	46
4710943101134	134
4710943101165	77
4710943101172	33
4710943101219	16
4710943101318	596
4710943101370	24
4710943101448	71
4710943101868	38
4710943109109	49
4710943109253	80
4710943109321	31
4710943109338	15
4710943109345	28
4710943109352	206
4710943109369	259
4710943109376	152
4710943120029	31
4710943120036	45
4710943120043	6
4710943120050	2
4710943120067	3
4710943120098	76
4710946507391	60
4710946507599	86
4710946521199	51
4710946718445	12
4710946718537	1
4710946718568	7
4710946718582	63
4710960001066	5
4710960508213	9
4710960718018	6
4710960718025	4
4710960718032	15
4710960718049	3
4710960748053	7
4710960748077	52
4710960748084	2
4710960892015	17
4710960892022	64
4710960892046	84
4710960892077	57
4710960892084	44
4710960892091	35
4710960892220	1
4710960892305	11
4710960893036	20
4710960893098	2
4710960895092	6
4710960911075	93
4710960911082	646
4710960912225	162
4710960918029	101
4710960918036	319
4710960918043	10
4710960918050	86
4710960918074	141
4710960918081	41
4710964101199	3
4710964101212	3
4710964102127	9
4710964102141	3
4710964103315	203
4710964112119	338
4710967900010	117
4710967900027	9
4710967900232	20
4710967990226	7
4710967990240	4
4710980000025	54
4710980000056	189
4710980000063	188
4710980000148	19
4710980300019	10
4710980300026	46
4710980600010	46
4710980800014	33
4710982020021	15
4710982025095	2
4710982050011	10
4710982050028	12
4710982060089	6
4710982071016	10
4710982071023	38
4710982081077	21
4710982082456	18
4710982082463	13
4710982082470	15
4710982090062	4
4710982090178	28
4710982090192	13
4710982090260	36
4710982091038	87
4710982091229	3
4710982091236	10
4710982092042	37
4710982092066	12
4710982092080	20
4710982092165	14
4710982092172	1
4710982093056	6
4710982093117	1
4710982120103	1
4710982126976	24
4710982249811	64
4710982249927	35
4710982249941	36
4710982249958	27
4710982249972	9
4710982249989	4
4710982310054	3
4710982793239	11
4710985010111	41
4710985010272	92
4710988000553	226
4710992231097	105
4710992231189	130
4710998000406	51
4710998000505	152
4710998000802	29
4710998000901	196
4710998001007	116
4710998001205	498
4710998001304	5
4710999100310	18
4711001101103	28
4711001104104	85
4711001105064	24
4711001107068	12
4711001108386	51
4711001113106	18
4711001121101	558
4711001300032	148
4711001302036	100
4711001302104	1242
4711001303033	62
4711001500036	64
4711001501033	56
4711001917018	315
4711003000015	42
4711003000114	38
4711003000138	28
4711004511138	22
4711004511237	28
4711004511336	17
4711015001222	2
4711015001291	5
4711015001437	5
4711015001604	5
4711015001901	3
4711015003578	6
4711015003585	9
4711015003615	4
4711015003639	5
4711015003653	3
4711015003738	11
4711015003769	2
4711015003776	3
4711015004018	3
4711015004025	2
4711015006128	12
4711015006142	14
4711016000026	23
4711016000033	16
4711016000064	33
4711018000802	31
4711018003766	11
4711018003773	10
4711022100017	971
4711022100024	303
4711022100031	483
4711022300011	38
4711022300035	20
4711022600012	98
4711022600067	72
4711024000063	25
4711024000155	14
4711024000445	11
4711024000650	10
4711024000940	36
4711024000957	63
4711024000964	14
4711024001220	16
4711024001251	4
4711024001268	1
4711026200034	35
4711026300178	8
4711026600117	7
4711026600179	7
4711026700053	1
4711026700084	4
4711026700107	4
4711026800043	6
4711038000622	7
4711038000646	9
4711038000677	13
4711038000714	13
4711038050412	5
4711038050429	7
4711038050504	12
4711038050511	9
4711038050528	1
4711039232190	262
4711039232268	4
4711039233227	41
4711039281105	7
4711039281501	8
4711045228101	31
4711045228149	79
4711045228156	44
4711045228231	25
4711045229306	76
4711045229412	94
4711046171024	2
4711046199080	80
4711046199516	83
4711046199523	57
4711046199530	47
4711046199547	41
4711049230025	92
4711049230032	195
4711049230124	41
4711049230223	5
4711053999253	52
4711058111155	29
4711058111162	54
4711058111223	5
4711077003295	11
4711080010112	2251
4711080040195	443
4711083313227	4
4711083320393	8
4711083320447	52
4711083320454	6
4711083320461	4
4711083320683	40
4711083320935	179
4711083320942	3
4711083320959	2
4711083320966	21
4711083320973	4
4711083321055	9
4711083321123	2
4711083321154	4
4711083321161	7
4711083321178	7
4711083321185	2
4711083321192	3
4711083321208	3
4711083321215	38
4711083321222	20
4711083321376	5
4711083321383	2
4711083321390	3
4711083321420	4
4711083321437	1
4711083321536	1
4711083321611	3
4711083321925	1
4711083322090	9
4711084000010	47
4711084113109	91
4711084113307	33
4711084113604	33
4711084130106	43
4711084130304	13
4711084130601	14
4711084213106	91
4711084213304	25
4711084213601	18
4711084220166	1
4711084230103	27
4711084230400	7
4711084230608	7
4711084330803	7
4711084381003	38
4711084382208	7
4711084410000	7
4711084420009	1
4711084630804	48
4711091001031	7
4711091001062	14
4711092831682	21
4711092831781	18
4711092831880	15
4711093000421	8
4711093000599	5
4711093020047	27
4711093020412	1
4711093020450	1
4711093020467	1
4711093030107	20
4711093030114	10
4711093030138	13
4711093030183	4
4711093110168	14
4711093110298	2
4711093110304	4
4711093110328	7
4711093110342	5
4711093110359	10
4711093110366	8
4711093110373	20
4711093110458	10
4711093120068	8
4711093130074	15
4711093250055	4
4711093800397	17
4711093939363	13
4711101010121	25
4711101010152	21
4711101020144	8
4711101030013	1
4711101030020	18
4711101030075	15
4711101030099	22
4711101030143	3
4711101040081	61
4711101060041	59
4711101080148	20
4711108170941	18
4711108205544	26
4711108208637	35
4711108209818	44
4711108227546	29
4711108665058	32
4711108860934	46
4711109000025	4
4711109000285	9
4711109001312	5
4711109002029	5
4711109002036	26
4711109002098	6
4711109122253	11
4711109200029	6
4711109200074	5
4711109211025	11
4711109400054	12
4711109400146	12
4711109400153	5
4711109400160	6
4711109400191	5
4711109409255	15
4711109412101	42
4711109441422	7
4711109501126	8
4711109512153	5
4711109601024	4
4711109603073	2
4711109605145	15
4711109605213	11
4711109605220	13
4711109608047	3
4711109608221	3
4711109609303	2
4711109609310	3
4711109611177	9
4711109808058	26
4711109809093	17
4711109809109	16
4711109904224	12
4711109904231	13
4711119100012	12
4711119100029	14
4711119100333	7
4711119100432	3
4711119100531	8
4711119235684	3
4711119236025	158
4711119236193	86
4711119335933	5
4711119819273	27
4711119819365	3
4711119819372	2
4711123110014	25
4711123110021	12
4711123110038	96
4711123110045	81
4711123210059	41
4711123400016	28
4711123400023	25
4711123400030	6
4711123400061	3
4711123600065	64
4711123955882	44
4711123955936	181
4711123955998	40
4711123957794	92
4711123966024	37
4711125001419	3
4711125002010	1
4711125020014	2
4711125021172	2
4711127212295	68
4711127313237	174
4711128033066	34
4711128552215	41
4711128553229	39
4711128557623	129
4711128668787	273
4711128778813	248
4711128778820	89
4711128778875	288
4711128778882	183
4711128778981	137
4711128778998	128
4711142620617	11
4711142915546	5
4711142920724	3
4711144110031	21
4711144120078	5
4711144160012	4
4711144180010	14
4711144180041	6
4711153000033	32
4711153000071	26
4711153000088	43
4711153000132	12
4711153001511	2
4711153001771	6
4711153001948	1
4711153002082	1
4711153002211	6
4711160000989	95
4711163000160	21
4711163000603	255
4711163000610	34
4711178100060	26
4711178100084	38
4711178100114	2
4711178100121	28
4711178200012	363
4711178200036	7
4711178200043	30
4711180102021	2
4711180120841	4
4711180130079	1
4711184739858	113
4711185010017	42
4711185010024	61
4711185010031	30
4711186319911	25
4711186319928	7
4711186319966	51
4711186319973	31
4711186319980	36
4711186320016	44
4711186320030	32
4711186320047	78
4711186320054	57
4711186320061	9
4711186320078	43
4711186320085	13
4711186320092	12
4711186320108	24
4711186320115	11
4711186320122	14
4711186320191	50
4711186320351	69
4711186400015	8
4711186400039	2
4711186400046	21
4711186400084	8
4711186400091	5
4711186400114	23
4711186400121	45
4711186400183	41
4711186400213	17
4711186400220	6
4711186400237	23
4711186400244	6
4711186500012	27
4711186500074	27
4711186500081	61
4711186500296	8
4711186600019	40
4711186600064	83
4711186600071	88
4711186600095	31
4711186600248	5
4711186600255	6
4711201207933	16
4711201208930	15
4711201209937	20
4711202220016	105
4711202220184	39
4711202220368	189
4711202220375	78
4711202220405	33
4711202220436	21
4711202220450	18
4711202220467	27
4711202220481	28
4711202220597	29
4711202221143	12
4711202221150	13
4711202221358	46
4711202221365	19
4711207001023	106
4711207001115	153
4711207002112	115
4711207002310	27
4711207003027	144
4711207003089	108
4711207003195	90
4711207003225	100
4711207101044	69
4711209030052	3
4711209051026	90
4711209051040	38
4711209051064	44
4711209051088	19
4711209051125	57
4711209051132	19
4711209052016	6
4711209055017	11
4711209055055	15
4711209055109	15
4711209055130	22
4711209055147	14
4711209055154	12
4711209055161	13
4711209055192	3
4711209055208	11
4711209070072	105
4711209070096	58
4711219600221	15
4711219600504	114
4711220013331	27
4711220111112	77
4711220111150	25
4711220111167	88
4711220111181	11
4711234500070	1
4711234630944	10
4711234630975	2
4711234631071	4
4711234631279	3
4711234631484	2
4711234631637	4
4711234670094	9
4711234710158	3
4711234730248	1
4711234730286	1
4711234790105	6
4711234810018	14
4711235107018	1
4711235107025	4
4711235107032	5
4711239111707	43
4711239111714	15
4711239200074	71
4711245100139	17
4711245160140	5
4711250529420	29
4711254012010	64
4711254012027	68
4711254012034	66
4711254012041	19
4711254020015	77
4711254020022	15
4711258001256	982
4711258001508	85
4711258002505	560
4711258004004	536
4711258004110	225
4711258004509	304
4711258005018	36
4711258007371	613
4711260440012	1
4711263235462	24
4711265067016	17
4711269672940	5
4711269677457	3
4711269677884	14
4711269678003	17
4711269678959	13
4711269678966	4
4711269678997	15
4711269679000	8
4711269679017	11
4711269679024	256
4711269679239	18
4711269679338	13
4711269680099	162
4711269680136	11
4711269680716	65
4711269680723	41
4711269680730	41
4711269680747	57
4711269680754	32
4711269680822	27
4711269680839	152
4711269680914	120
4711271000014	6120
4711271000090	629
4711271000373	20
4711271000472	954
4711271000533	146
4711271000540	35
4711271000571	49
4711273124633	3
4711275100222	35
4711286000047	2
4711286840025	1
4711286840056	1
4711286840131	2
4711286840162	15
4711286841060	5
4711286841077	1
4711286841084	4
4711290010049	2
4711290010056	21
4711290011022	14
4711290030092	60
4711290030115	63
4711290030177	65
4711290032034	47
4711290080011	25
4711290080110	8
4711300982052	144
4711300983301	108
4711300983325	102
4711300983370	87
4711300985510	53
4711300986623	40
4711300986654	29
4711300986685	136
4711300986692	82
4711300986722	90
4711300986739	253
4711300986890	109
4711300986982	178
4711300986999	211
4711311217884	94
4711311218836	98
4711311315207	47
4711311420116	23
4711311617899	80
4711326060338	31
4711326120544	45
4711326140399	30
4711326180036	75
4711329031991	2
4711329050114	1
4711329091117	5
4711329953606	4
4711329955556	1
4711335161682	5
4711335171810	8
4711335172619	6
4711335173616	4
4711335174064	6
4711335176617	4
4711335943011	3
4711335947019	11
4711335955021	4
4711335955045	5
4711341472031	5
4711341690039	5
4711347005196	10
4711347006018	38
4711347006025	69
4711347006063	38
4711347006087	42
4711347020052	18
4711350003011	10
4711350020162	12
4711360000291	13
4711360000499	24
4711360000529	7
4711360161114	39
4711360162111	16
4711363430095	2
4711363542033	22
4711363542590	20
4711363542644	24
4711363542651	35
4711363650059	3
4711369000018	144
4711369000025	31
4711369000049	10
4711369000131	22
4711369000162	9
4711369000179	11
4711369000339	1
4711369000445	81
4711371850038	42
4711371850199	10
4711371850229	170
4711371850236	178
4711371850243	107
4711372660018	11
4711372660094	21
4711372660193	12
4711372660230	2
4711372660421	5
4711380998325	48
4711380998455	59
4711380999872	25
4711380999988	23
4711380999995	15
4711390436916	514
4711390437029	3
4711390437081	329
4711390437159	22
4711408000139	152
4711408000146	149
4711408000191	166
4711408000207	181
4711408000245	117
4711408000252	111
4711408000269	140
4711408000948	15
4711408001365	13
4711408001839	8
4711413000025	358
4711413000056	16
4711431001004	4
4711431001110	2
4711433001903	7
4711433001927	32
4711433001972	15
4711433002023	12
4711433002030	5
4711433002047	7
4711433010509	7
4711433020119	11
4711433030187	2
4711433040100	5
4711437000018	254
4711437000025	155
4711437000056	409
4711437000063	11
4711437000117	125
4711437000131	120
4711437000162	109
4711437000186	1
4711437000285	118
4711437000346	192
4711437000865	58
4711447000213	65
4711447000220	3
4711447000619	20
4711447000626	9
4711447000688	54
4711447000978	17
4711448002193	14
4711448002261	11
4711448002407	10
4711448002414	6
4711451443693	23
4711459501104	13
4711461660011	10
4711461660028	28
4711461660042	85
4711461660059	6
4711461660066	3
4711461660073	23
4711461660097	18
4711461660110	41
4711461660127	39
4711461660165	39
4711461660189	8
4711461660219	38
4711461660264	3
4711461660301	19
4711461660318	9
4711461660332	2
4711461660349	14
4711461660356	5
4711461660394	8
4711461660400	3
4711461662268	3
4711461662626	11
4711461666730	1
4711461666754	5
4711461668857	2
4711461668864	4
4711461668871	1
4711461668888	13
4711481025197	47
4711481040091	14
4711481080035	11
4711481100054	30
4711481100061	18
4711481100078	9
4711486001196	32
4711486001271	63
4711486002049	3
4711486006252	53
4711486008256	60
4711486009253	8
4711486010020	15
4711486010037	10
4711486013038	20
4711486044445	72
4711486053010	4
4711486062180	6
4711486103807	7
4711486141687	1
4711486162194	13
4711486170229	10
4711486199138	1
4711486306635	15
4711486308011	7
4711486340066	39
4711486340073	9
4711486420041	16
4711486482865	21
4711486482889	29
4711507100150	22
4711507101164	54
4711507101379	9
4711518006007	26
4711518006205	23
4711518007332	33
4711518007370	18
4711518007387	14
4711520201117	56
4711520201124	73
4711521530254	22
4711521640809	43
4711521640816	33
4711521640861	39
4711521640878	33
4711524000396	370
4711524000419	243
4711524000433	126
4711524000457	204
4711524000471	229
4711524000495	248
4711524000600	184
4711524000617	187
4711524000891	352
4711524000907	275
4711524001041	400
4711527066689	16
4711527066887	46
4711527088889	33
4711527188893	34
4711533800024	2
4711533800031	1
4711533800055	1
4711533800062	10
4711533800093	10
4711533800109	2
4711533800116	1
4711533801014	2
4711533801021	10
4711533803056	4
4711533803070	2
4711533840051	30
4711553166735	494
4711553171432	30
4711553171456	16
4711553171517	140
4711553171524	285
4711553171531	451
4711553172323	30
4711553174129	42
4711553174723	82
4711553176833	31
4711553176918	70
4711553176970	170
4711553176987	161
4711560456102	2
4711560456119	5
4711560456126	9
4711564801212	34
4711564801229	8
4711564801243	13
4711564801267	38
4711564801366	15
4711564801526	6
4711564801656	25
4711566856784	41
4711566856913	40
4711566856951	23
4711566856975	62
4711566857040	14
4711567321182	21
4711567321298	11
4711567323162	26
4711568101059	3
4711568102032	15
4711568102049	7
4711568201018	5
4711568201025	14
4711568404020	6
4711568505017	3
4711571100049	28
4711572001116	186
4711572001123	116
4711572001130	129
4711572001147	81
4711572001178	198
4711572001260	99
4711573333506	63
4711573333520	135
4711573333537	14
4711573333650	6
4711573333711	19
4711573333735	25
4711573333742	25
4711573333834	40
4711573333858	5
4711573333896	14
4711573333902	29
4711573333926	16
4711573333964	78
4711573334015	14
4711573334282	24
4711577000060	6
4711577000978	1
4711577000985	3
4711577000992	4
4711577001005	4
4711577001012	8
4711577001029	2
4711577001043	7
4711577001050	1
4711577001067	3
4711577001074	5
4711577001128	6
4711577001135	2
4711577001142	1
4711577001159	3
4711577001166	1
4711577001173	2
4711577001180	2
4711577001197	8
4711577001203	1
4711577001241	2
4711577001258	1
4711577001265	1
4711577008288	1
4711577008295	7
4711577008301	6
4711577008318	14
4711577008325	21
4711587808229	59
4711587808243	46
4711587808946	575
4711587808953	545
4711587809011	97
4711587809233	131
4711588210106	29
4711588210205	8
4711588210281	1
4711588210441	37
4711588210700	14
4711588211004	10
4711588213404	33
4711588213602	19
4711588220907	21
4711588221508	16
4711588230241	20
4711588230708	130
4711588231118	5
4711588232405	11
4711588233006	6
4711588240103	21
4711588240301	9
4711588240622	10
4711588240806	3
4711588250119	73
4711588250409	5
4711588250416	4
4711588251116	3
4711588251215	14
4711588251253	14
4711588251512	24
4711588280109	64
4711588680169	3
4711601960056	15
4711601960063	8
4711601980016	12
4711601980047	12
4711601980078	19
4711606020229	130
4711606022063	323
4711606041064	29
4711606042016	54
4711606042030	36
4711606073010	33
4711606080087	83
4711606113044	303
4711606131031	16
4711606411027	18
4711616001058	6
4711616001652	8
4711616003137	46
4711616003182	20
4711616003397	8
4711616003564	1
4711616003632	11
4711616003717	34
4711616003731	48
4711616003786	4
4711616006114	16
4711616006619	9
4711616006626	13
4711616006688	1
4711616031369	45
4711616033899	6
4711616033912	4
4711616037866	3
4711616061830	12
4711616062912	9
4711616062929	4
4711616062936	1
4711616063919	7
4711616063926	6
4711616066811	10
4711616066835	28
4711616071105	3
4711616077701	1
4711616082019	5
4711616083030	16
4711616088011	18
4711629011051	6
4711629011099	4
4711629050050	2
4711629050098	3
4711629130257	18
4711629130271	10
4711629140065	1
4711629140072	2
4711629140096	1
4711629140102	5
4711629140201	1
4711629140225	1
4711629850018	2
4711629850025	2
4711629850049	1
4711629850056	1
4711629850087	2
4711629850094	1
4711629850100	1
4711629850124	3
4711629850131	2
4711629850162	2
4711629850193	3
4711629850216	1
4711629850230	1
4711629910019	2
4711629910026	3
4711629910033	3
4711629910040	5
4711629910057	9
4711629910064	3
4711629910071	5
4711629910088	6
4711629910095	1
4711629910101	7
4711629910118	5
4711629910125	1
4711629910132	3
4711629910149	6
4711629910156	7
4711629910163	4
4711629910170	4
4711629910187	8
4711629910194	3
4711629910200	3
4711629910217	4
4711629910224	8
4711629910231	1
4711629910248	1
4711629910255	3
4711629910262	3
4711629910279	2
4711629910286	5
4711629910293	5
4711629910309	9
4711629910316	3
4711629910323	4
4711629910330	4
4711629910347	6
4711629910361	4
4711629910378	6
4711629910385	2
4711629910392	3
4711629910408	4
4711629910415	4
4711629910422	2
4711629910439	6
4711629910446	5
4711629910460	4
4711629910477	7
4711629910507	2
4711629910514	9
4711629910521	3
4711629910538	3
4711629910545	5
4711629910552	6
4711629910569	2
4711629910576	3
4711629910583	1
4711629910590	1
4711629910606	5
4711629910613	5
4711629910620	4
4711629910637	7
4711629910644	4
4711629910651	3
4711629910668	1
4711629910682	2
4711629910699	2
4711629910705	3
4711629910712	2
4711629910729	5
4711629910736	6
4711629910767	6
4711629921022	1
4711629950176	3
4711629950183	5
4711629950190	1
4711629950206	2
4711629950213	4
4711634000460	298
4711634000965	17
4711634001337	1
4711634002037	15
4711634002297	411
4711634002426	7
4711634002488	140
4711634002518	32
4711634002525	39
4711634002570	377
4711634002587	479
4711634002686	16
4711634002747	489
4711634002754	204
4711634002778	45
4711634002792	146
4711634002808	66
4711634002839	5
4711645807102	44
4711645807171	15
4711645807188	10
4711663000097	109
4711663000264	54
4711663666613	95
4711663666620	96
4711663666675	23
4711663700010	895
4711666803060	39
4711681000048	225
4711684600542	52
4711684600559	125
4711684600566	81
4711684600573	28
4711684600580	52
4711686002009	30
4711686002016	33
4711686002023	38
4711686002504	209
4711686002511	76
4711686002528	36
4711686002535	9
4711686005062	98
4711686006007	33
4711686006069	8
4711686006090	355
4711686006106	178
4711686006113	362
4711689120861	86
4711689122421	38
4711689122797	9
4711691324585	7
4711697636453	47
4711699023244	17
4711699023268	11
4711699023909	2
4711701250330	91
4711701250446	18
4711701250606	110
4711701250804	59
4711701660405	10
4711701660665	3
4711701660702	18
4711703011847	6
4711703011861	3
4711703011878	1
4711703021358	23
4711703021464	4
4711703021617	13
4711703021730	3
4711703021761	2
4711703021792	1
4711703022423	20
4711703022461	4
4711703022539	5
4711703022546	15
4711703023017	7
4711703024335	1
4711703024359	10
4711703050068	5
4711703052260	1
4711703052291	1
4711703060371	2
4711703060395	3
4711703070066	7
4711703070134	2
4711703070141	4
4711703070158	14
4711703070165	5
4711703070233	4
4711703090330	13
4711703100138	4
4711703100145	6
4711703100152	3
4711703100169	6
4711703100176	4
4711703100183	1
4711703100190	2
4711703100213	3
4711703100220	1
4711703100237	1
4711703100268	3
4711703100275	12
4711703100282	5
4711703100299	2
4711703100305	6
4711703100312	2
4711703100329	4
4711703100336	1
4711703100343	1
4711703100350	5
4711703100428	2
4711703100435	4
4711703100503	3
4711703120150	3
4711703120310	15
4711703121416	2
4711703121430	4
4711703121485	9
4711703121508	6
4711703121515	4
4711703121522	2
4711703121546	5
4711703121553	3
4711703121577	3
4711703121584	3
4711703121638	19
4711703121737	3
4711703121836	13
4711703121843	19
4711703121942	6
4711703121966	6
4711703122000	1
4711703122017	6
4711703122031	10
4711703122055	1
4711703122079	2
4711703122383	2
4711703122536	10
4711703123021	1
4711703123120	6
4711703123199	12
4711703123267	3
4711703123304	4
4711703123342	9
4711703123779	26
4711703123847	7
4711703124431	14
4711703124455	1
4711703124462	3
4711703124592	2
4711703130029	3
4711703130906	5
4711703131156	3
4711703140486	2
4711703150331	1
4711703150362	7
4711703160071	16
4711703160460	2
4711703160798	10
4711703160811	4
4711703201347	4
4711703201811	1
4711703201835	2
4711703201880	11
4711703210011	11
4711703210073	24
4711703210479	22
4711703211285	7
4711703211520	3
4711703220331	2
4711703230361	3
4711703230415	5
4711703230491	23
4711703230507	13
4711703240834	8
4711703240865	6
4711703240872	1
4711703240889	9
4711703280939	9
4711703280946	3
4711703280953	5
4711703280991	12
4711703281004	2
4711703281042	3
4711703300026	10
4711703300033	2
4711703300040	2
4711703310148	3
4711703310261	2
4711703310544	7
4711703310551	4
4711703330061	1
4711703330115	12
4711703330122	24
4711703350212	12
4711703350243	7
4711703350335	6
4711703360068	5
4711703360099	12
4711703360181	6
4711703360365	9
4711703360389	19
4711703370326	2
4711703390027	6
4711703390058	4
4711703390065	7
4711703390072	6
4711703390096	18
4711703390447	6
4711703390478	2
4711703400085	15
4711703400092	24
4711703400108	13
4711703400238	11
4711703400245	8
4711703400252	12
4711703980327	17
4711703980334	9
4711703980631	3
4711703980693	13
4711703980709	13
4711703980761	9
4711713010083	34
4711713010380	6
4711713010427	14
4711713010434	9
4711713010441	1
4711713010557	26
4711713010564	19
4711713010571	46
4711713010588	6
4711713030081	9
4711713030258	71
4711713030531	101
4711713030548	6
4711713040059	33
4711713060132	25
4711713060255	11
4711713060316	15
4711713060347	5
4711713060408	17
4711713060453	10
4711713060569	7
4711713070124	23
4711713080277	8
4711713080291	41
4711713080390	5
4711713110028	24
4711713120089	3
4711713140278	32
4711713140285	37
4711713140292	48
4711713170886	2
4711713180052	26
4711713260266	14
4711713260273	15
4711713260402	49
4711713280103	16
4711713290058	8
4711713290065	15
4711713290089	17
4711713290195	17
4711713290201	29
4711713290454	147
4711713310176	20
4711713310220	63
4711713310237	38
4711713310244	28
4711713310251	19
4711713320021	34
4711713350042	24
4711713350059	42
4711713350066	54
4711713350110	31
4711713350240	24
4711713360171	10
4711713370217	35
4711713370309	26
4711713370378	22
4711713370392	11
4711713380247	13
4711713380254	6
4711713380261	5
4711713380322	12
4711713380469	3
4711713380643	7
4711713390031	351
4711713410043	9
4711713410067	10
4711713410074	9
4711713410081	3
4711713420080	3
4711713460130	20
4711713460185	38
4711713480411	2
4711713490021	69
4711713490069	27
4711713490113	59
4711713490120	93
4711713490144	54
4711713490359	24
4711713490410	6
4711713490687	10
4711713490717	74
4711713490786	35
4711713490809	33
4711713491042	16
4711713491066	17
4711713491141	21
4711713491172	130
4711713491226	9
4711713491233	29
4711713491240	8
4711713491363	6
4711713491530	20
4711713491547	23
4711713491639	2
4711713491684	1
4711713491707	1
4711713491783	44
4711713491806	26
4711713491851	8
4711713492049	7
4711713492315	17
4711713492322	54
4711713492490	32
4711713492506	70
4711713493244	25
4711713493329	5
4711713493398	40
4711713493633	17
4711713493657	2
4711713493664	1
4711713493688	34
4711713493718	14
4711713493848	3
4711713493862	68
4711713493886	46
4711713493992	39
4711713494005	17
4711713494029	10
4711713494050	39
4711713494227	21
4711713500065	5
4711713500096	4
4711752070239	27
4711752070253	28
4711753806363	2
4711753806455	3
4711763001017	80
4711763001048	104
4711763001222	61
4711763001239	25
4711763001741	133
4711767670042	66
4711767670103	231
4711767670110	56
4711767670295	42
4711767670318	27
4711770000096	6
4711770000126	10
4711770002243	4
4711770003073	25
4711770003097	11
4711770003530	19
4711770010019	4
4711770010712	3
4711770010729	9
4711770010811	3
4711770010828	6
4711770012044	2
4711770012051	2
4711770012075	8
4711770020186	2
4711770020216	4
4711770020223	3
4711770020261	1
4711770023071	2
4711770023088	2
4711770030024	2
4711770030314	14
4711770051012	6
4711770054013	9
4711770060168	21
4711770061059	8
4711770061264	15
4711770062018	8
4711770062056	4
4711770063015	2
4711770064562	3
4711770070013	1
4711770070020	8
4711770211010	1
4711770212017	1
4711770212024	2
4711770212031	1
4711770212048	3
4711770215025	1
4711770215049	1
4711779031725	11
4711779266059	27
4711779266066	70
4711779836078	4
4711779896171	1
4711779896188	1
4711779896195	2
4711779899011	1
4711779966010	16
4711781730586	4
4711781730616	10
4711781730623	8
4711781730630	19
4711785001002	11
4711785003020	12
4711785007004	2
4711785013012	10
4711785137008	8
4711785160006	10
4711785174003	9
4711785186020	24
4711785207008	23
4711785320004	2
4711785322015	2
4711785322022	9
4711785322039	10
4711785323005	6
4711785330010	7
4711785330027	8
4711785332014	2
4711785332021	2
4711785332038	1
4711785333011	1
4711785333028	1
4711785335015	4
4711785335022	4
4711785335039	3
4711785336012	2
4711785336029	3
4711785339013	7
4711785339020	6
4711785339037	4
4711785350001	14
4711785350025	5
4711785351008	3
4711785351022	6
4711785366002	1
4711785380015	1
